Dia;Mes;Ano;Cota;Precip1;Precip2;Precip3
13;2;2008;399.5;19.04817581;4.1890769;6.897535801
14;2;2008;368.5;0;0.497712076;0
15;2;2008;355.5;2.2431252;0.746568143;2.111490488
16;2;2008;360.5;1.029631138;0;0
17;2;2008;307;18.53336143;26.79349899;21.44335938
18;2;2008;266.5;0;0;0
19;2;2008;266;0;0;0
20;2;2008;253;1.985717058;3.608412743;3.659916878
21;2;2008;258;0;0;0
22;2;2008;324;1.360584021;0;2.346100807
23;2;2008;362.5;0;0;0
24;2;2008;300;58.28448105;10.32752609;16.6573143
25;2;2008;385.5;11.65689468;15.80236053;8.821338654
26;2;2008;407;7.942868233;2.944796562;8.211352348
27;2;2008;409.5;14.63547134;10.2030983;17.78344345
28;2;2008;436;16.95214272;14.35069942;13.46661854
29;2;2008;387.60;4.523022652;2.032324314;2.346100807
1;3;2008;350.5;16.98891449;2.322656631;0.703830123
2;3;2008;392;7.023554802;5.557785034;17.4080677
3;3;2008;364.5;17.07282639;12.47376823;9.601387024
4;3;2008;331.5;0;0;0
5;3;2008;331;0.561606109;0;0
6;3;2008;449.5;18.4955616;10.26779747;32.72178268
7;3;2008;439;3.10755372;4.65259552;22.51027489
8;3;2008;382.5;10.82027817;5.61520195;8.573813438
9;3;2008;383.5;3.931242943;1.403800488;4.013957977
10;3;2008;372;2.358745575;11.43094635;14.45024776
11;3;2008;357;3.182434559;0;3.275389671
12;3;2008;343.5;9.0980196;0.481303006;5.780099392
13;3;2008;369;0;0;1.926699758
14;3;2008;415.5;9.959148407;5.093790054;15.06036949
15;3;2008;406.5;18.79508591;14.96050167;6.711338043
16;3;2008;374;21.82775879;23.06243515;22.8635025
17;3;2008;420.5;0;0.842280269;0
18;3;2008;480;0;0;12.68410683
19;3;2008;549.5;0.299523264;0;1.059684873
20;3;2008;551.5;3.144994259;2.246080399;17.5008564
21;3;2008;452.5;9.172899246;6.256938934;12.39510155
22;3;2008;370;0;0;0
23;3;2008;352;4.043563843;2.205972195;0
24;3;2008;370;0.636486948;0;1.862476587
25;3;2008;356;21.71543503;16.00332451;17.46874619
26;3;2008;412;0;0;0
27;3;2008;337.5;18.04627609;14.03800488;9.119711876
28;3;2008;323;1.010890961;0;0
29;3;2008;303.5;0;0;0
30;3;2008;309.5;0;0;0
31;3;2008;279.5;13.25390434;43.63814163;19.52389336
1;4;2008;275;0;0.962606013;0
2;4;2008;425.5;0;0;0.802791595
3;4;2008;613.5;0.776259422;1.511590719;3.994651079
4;4;2008;531;85.55487823;71.59443665;65.55078125
5;4;2008;472.5;2.495119333;2.977375746;7.748661041
6;4;2008;355.5;0;0;0
7;4;2008;313.5;0;0;0
8;4;2008;299;0;0;0
9;4;2008;290;0;0;0
10;4;2008;296.5;1.441624641;1.09933877;1.203208208
11;4;2008;282;3.770402908;3.389627934;0
12;4;2008;273;0;0;0
13;4;2008;269;0;0;0
14;4;2008;269;0;10.16888332;3.224597931
15;4;2008;261;1.607965946;2.427706242;6.978607178
16;4;2008;241.5;20.23819351;5.496693611;6.497324467
17;4;2008;216;0;0;2.021389723
18;4;2008;191.5;0;0;0
19;4;2008;235.5;1.275283337;3.801879883;1.491978168
20;4;2008;250.5;0;0;0
21;4;2008;242;0;0;0
22;4;2008;217.5;17.18860054;17.77264404;71.37430573
23;4;2008;216;6.099181175;1.557396531;2.213903189
24;4;2008;183.5;4.491215229;5.817334175;17.80748177
25;4;2008;185;0;0;0
26;4;2008;181;1.774307251;0;10.39571762
27;4;2008;177;2.273331165;1.923842907;1.299464703
28;4;2008;171;0;0;0
29;4;2008;166;0;0;0
30;4;2008;180;0;0;0
1;5;2008;185.5;4.380320549;24.55189705;6.160425663
2;5;2008;177.5;11.4775486;47.22576141;0
3;5;2008;164;0;0;0
4;5;2008;164.5;0;0;0
5;5;2008;159.5;0;0;0
6;5;2008;162;0;0;0
7;5;2008;156.5;0;0;0
8;5;2008;156.5;0;0.359287828;0
9;5;2008;175.5;0;0;0
10;5;2008;181.5;0;0;0
11;5;2008;180.5;0.504875302;1.48206234;0
12;5;2008;185;0;1.437151313;0
13;5;2008;178;0;0;0.902307987
14;5;2008;170.5;1.093896389;0;0.568119884
15;5;2008;166.5;0;0.673664629;0.701795101
16;5;2008;154.5;0;0;0
17;5;2008;141.5;0;0;0
18;5;2008;142.5;0;0;0.868889213
19;5;2008;138;0;0;0
20;5;2008;133.5;0;0;0
21;5;2008;130;0;0;0
22;5;2008;130;0;0.179643914;0
23;5;2008;128;0;0.179643914;0
24;5;2008;128;0;0;0
25;5;2008;127;0;0.628753662;0
26;5;2008;127.5;0;0;0
27;5;2008;124.5;0;0;0
28;5;2008;126;0;1.437151313;0
29;5;2008;126;0;0;0
30;5;2008;127.5;1.935355186;0.763486683;5.313591003
31;5;2008;141;15.56698799;9.790593147;9.056498528
1;6;2008;129.5;1.3463341;5.524050236;8.053934097
2;6;2008;127.5;0;0;0
3;6;2008;126;0;0;0
4;6;2008;126;0;0;0
5;6;2008;124;0;0;0
6;6;2008;122.5;0;0;0
7;6;2008;124;0;0;0
8;6;2008;124;0;0;0
9;6;2008;122;0;0;0
10;6;2008;122;0;0;0
11;6;2008;121;0;0.577742577;0
12;6;2008;121;0;0.641936183;0
13;6;2008;121;0;0;0
14;6;2008;121;0;0;0
15;6;2008;121;0;0;0
16;6;2008;120;0;0;0
17;6;2008;119;0;0;0
18;6;2008;119;0;0.61625874;0
19;6;2008;119;0;0;0
20;6;2008;119;0;0;0
21;6;2008;118;0;0;0
22;6;2008;118;0;0;0
23;6;2008;118;0;0;0
24;6;2008;118;0;0;0
25;6;2008;118;0;0;0
26;6;2008;118;0;1.052775383;0
27;6;2008;118;0;1.091291547;0
28;6;2008;118;0;0.603420019;0
29;6;2008;117;0;0;0
30;6;2008;125.5;0;0;0
1;7;2008;118;0;0;0
2;7;2008;109;0;0;0
3;7;2008;106;0;0.046696227;0
4;7;2008;106;0;0.046696227;0
5;7;2008;106;0;0;0
6;7;2008;109.5;0;0.02668356;0
7;7;2008;111.5;0;0.01334178;0
8;7;2008;120;0;0.01334178;0
9;7;2008;125.5;0;0.1934558;0
10;7;2008;124;0;0.133417785;0
11;7;2008;118;0;0.073379792;0
12;7;2008;119;0;0.086721569;0
13;7;2008;123;0;0.02668356;0
14;7;2008;122.5;0;0;0
15;7;2008;122;0;0;0
16;7;2008;122;0;0.126746908;0
17;7;2008;122;0;0.100063346;0
18;7;2008;118;0;0.093392454;0
19;7;2008;115;0;0.02668356;0
20;7;2008;108;0;0;0
21;7;2008;102.5;0;0;0
22;7;2008;102;0;0;0
23;7;2008;102;0;0;0
24;7;2008;101.5;0;0.126746908;0
25;7;2008;101;0;0.140088677;0
26;7;2008;101.5;0;0.053367119;0
27;7;2008;101;0;0;0
28;7;2008;101;0;0;0
29;7;2008;101;0;0;0
30;7;2008;101;0;0.020012669;0.578642488
31;7;2008;101;0;0.066708893;0
1;8;2008;101;0;0.14675957;0
2;8;2008;101;0;0.153430462;0
3;8;2008;101;0;0.087808788;0
4;8;2008;101;0;0;0
5;8;2008;101;0.142017037;0;0
6;8;2008;101;1.597691536;0;1.210223198
7;8;2008;101;0;0.200705796;0
8;8;2008;101;0;0.050176449;0
9;8;2008;100;0;0.263426334;0
10;8;2008;100;0;0;0
11;8;2008;100;0;0;0
12;8;2008;100;0;0;0
13;8;2008;100;0.142017037;0;0
14;8;2008;100;0;0.564485013;0
15;8;2008;100;0;0.652293801;0
16;8;2008;100;0;0.501764476;0
17;8;2008;100;0;0.288514555;0
18;8;2008;100;0;0;0
19;8;2008;100;0;0.16307345;0
20;8;2008;100;0;0;0
21;8;2008;100;0;0.46413213;0
22;8;2008;99;0;0.777734935;0
23;8;2008;99;0;0.100352898;0
24;8;2008;100;0;0.112897009;0
25;8;2008;99;0;0;0
26;8;2008;99;0;0;0
27;8;2008;99;0;0;0
28;8;2008;99;0;0.426499784;0
29;8;2008;99;0;0;0
30;8;2008;99;0;0;0
31;8;2008;99;0.319538295;0;0
1;9;2008;99;0;0;0
2;9;2008;100;0;0;0
3;9;2008;98;0;0;0
4;9;2008;98;0;0.540345192;0
5;9;2008;98;0;0;0
6;9;2008;98;0;0;0
7;9;2008;97;0;0;0
8;9;2008;96;0;0;0
9;9;2008;96;0;0;0
10;9;2008;96;0;0;0
11;9;2008;96.5;0;0;0
12;9;2008;97;0;0;0
13;9;2008;97;0;0;0
14;9;2008;97;0;0;0
15;9;2008;95;0;0;0
16;9;2008;95;0;0;0
17;9;2008;97;0;0;0
18;9;2008;97;0;0.279488862;0
19;9;2008;98;0;0;1.297388554
20;9;2008;99.5;0;1.993687153;5.033867359
21;9;2008;95;0;3.651988029;2.681269646
22;9;2008;90;17.12288475;12.27887917;17.66178322
23;9;2008;95;13.78831863;12.76332569;14.85942268
24;9;2008;92.5;0.675095737;0.24222371;0.190283641
25;9;2008;93;0;0.13042815;0
26;9;2008;93;0;0.204958528;0
27;9;2008;93;0;0;0
28;9;2008;92;0;0;0
29;9;2008;92;0;0;0
30;9;2008;91;0;0;0
1;10;2008;97.5;0;0;0
2;10;2008;94.5;0;0.558977723;2.352597952
3;10;2008;105;0;2.608139992;0.906223655
4;10;2008;110;9.941059113;2.023136854;4.814312458
5;10;2008;118.5;42.00899124;31.54143524;39.64728546
6;10;2008;112.5;0;0;0
7;10;2008;109;0;0;0
8;10;2008;109;1.282717228;0.73125428;0
9;10;2008;109;0;0;0.339833856
10;10;2008;109.5;0.320679307;3.144393444;3.936408997
11;10;2008;110;1.897352695;4.290025234;0.792945623
12;10;2008;109;6.547203064;11.04193974;22.11751938
13;10;2008;110.5;14.77797222;7.458793163;7.901137352
14;10;2008;110.5;0;0;0
15;10;2008;110;0;0;0
16;10;2008;109;0;0;0
17;10;2008;108;0;0;0
18;10;2008;114.5;0;0;0
19;10;2008;112;0;22.15700531;4.417840004
20;10;2008;112;32.04121017;12.38257217;9.515348434
21;10;2008;113;0;0;0
22;10;2008;110.5;0;1.657509685;10.05341816
23;10;2008;108.5;11.91858101;22.10825348;14.81109238
24;10;2008;109.5;0;0.633753657;0
25;10;2008;109.5;0.748251796;0;1.189418554
26;10;2008;109;6.226523399;5.045654774;6.570121288
27;10;2008;114;6.066184044;0;0
28;10;2008;109.5;0;0;0
29;10;2008;109.5;0;0;0
30;10;2008;116;0;5.533157349;5.522299767
31;10;2008;109.5;5.718780994;0;3.681533575
1;11;2008;109;1.549950123;0.048750281;2.237239599
2;11;2008;110;0;0.024375141;0
3;11;2008;109.5;0;0;0
4;11;2008;110.5;0;12.48452854;5.103638649
5;11;2008;129.5;17.08401871;6.750683784;8.878204346
6;11;2008;123.5;3.125125408;6.439983368;3.003704071
7;11;2008;129.5;4.018018723;3.64367485;0
8;11;2008;145.5;0;5.11244297;0.691117704
9;11;2008;144;4.523991108;4.632268429;3.641658783
10;11;2008;134.5;1.666733623;0;1.967027426
11;11;2008;168.5;0;4.123848915;3.003703833
12;11;2008;185;30.38812637;26.52256203;41.36073685
13;11;2008;167;0;0;0
14;11;2008;149.5;5.119253159;9.490501404;16.42733574
15;11;2008;174.5;1.87507534;2.457361698;8.718715668
16;11;2008;164;1.51791811;0.649647355;4.917568207
17;11;2008;147;0;0;3.110029697
18;11;2008;145;1.011945486;0.084736623;0.983513713
19;11;2008;172;0;3.700165749;1.72779429
20;11;2008;224;3.244177818;4.942969322;8.692134857
21;11;2008;199;4.79185915;1.638241291;0
22;11;2008;161.5;5.595462799;2.824553967;3.774565697
23;11;2008;155;0.535735786;2.090169907;0
24;11;2008;142;0;0;0
25;11;2008;145.5;0;2.542098522;0
26;11;2008;145.5;0;0;3.747984409
27;11;2008;146.5;1.726259708;0;1.355654001
28;11;2008;137;0;2.344379902;2.206260443
29;11;2008;151;21.01274872;14.43346977;7.389643669
30;11;2008;134;5.178779602;1.609995842;4.306194782
1;12;2008;139.5;0;0;0
2;12;2008;151;0;7.485067368;0
3;12;2008;139.5;0;0;0
4;12;2008;152;18.61168289;14.65852547;3.859668016
5;12;2008;140;7.401557922;32.17562866;9.126506805
6;12;2008;130.5;0;0;0
7;12;2008;116;0;0;0
8;12;2008;114.5;0;1.961117864;0
9;12;2008;127;4.41937685;2.393228531;7.960565567
10;12;2008;116.5;1.293476105;0;2.211268187
11;12;2008;155.5;6.215871811;3.789278507;19.01690674
12;12;2008;157;0;0;0
13;12;2008;201.5;0.359298915;23.99876404;16.60461235
14;12;2008;208;1.221616387;3.888996363;0
15;12;2008;144;29.06728172;39.32207489;31.07836914
16;12;2008;146;0;11.99938107;24.48476791
17;12;2008;155;8.695034027;5.783635616;9.287326813
18;12;2008;167.5;0;6.481660366;0.361843854
19;12;2008;147;3.089970589;0;0
20;12;2008;127.5;0.682667851;0.664785683;0
21;12;2008;119.5;0;2.792099953;2.211268187
22;12;2008;113;0;0;1.608194947
23;12;2008;119.5;0;0;0
24;12;2008;124;2.586952209;5.019132137;4.382331371
25;12;2008;135;15.27020359;0;0
26;12;2008;153.5;3.55705905;1.396049976;1.527785182
27;12;2008;223.5;6.179941177;2.227032185;19.09731483
28;12;2008;205.5;23.03106117;14.06021786;5.70909214
29;12;2008;268.5;0;0.830982149;0.723687708
30;12;2008;297;33.91781616;23.50017548;17.64994049
31;12;2008;281.5;13.00662041;6.016310692;3.980282307
1;1;2009;195.5;15.37799358;0.465349972;1.487580419
2;1;2009;165;1.580915213;13.59486771;0
3;1;2009;170.5;9.518736839;0.723368824;0
4;1;2009;192.5;0;2.170106411;5.894965172
5;1;2009;215;25.94435692;8.137899399;8.539731979
6;1;2009;186.5;6.993948936;7.082986355;7.201416492
7;1;2009;170.5;0;0;0
8;1;2009;158;0;0.301403672;0
9;1;2009;157.5;0;0;0
10;1;2009;161.5;0.261184812;1.054912925;0
11;1;2009;164;8.735181808;25.55903244;9.145161629
12;1;2009;161.5;0.870616078;0.421965182;0
13;1;2009;153;10.41837311;0;0
14;1;2009;147.5;0.928657174;0;0
15;1;2009;146.5;0;0;0
16;1;2009;155;0;0;0
17;1;2009;176.5;0.69649291;0;0.414240777
18;1;2009;175;77.71700287;10.42856693;14.17977905
19;1;2009;170.5;8.996366501;5.666388988;13.6380806
20;1;2009;155;33.54774094;46.59700775;24.7588501
21;1;2009;152.5;3.10519743;2.230387211;2.899685383
22;1;2009;152;0;0;0
23;1;2009;132;0;0;0
24;1;2009;130;0;0;0
25;1;2009;122;0;0;0.44610545
26;1;2009;113;0;0;0.892210901
27;1;2009;122.5;0;0;0
28;1;2009;138;1.102780342;6.118494987;13.16011238
29;1;2009;167.5;5.571943283;3.496282578;13.76553917
30;1;2009;158.5;13.43650913;23.02724457;27.81786156
31;1;2009;146.5;7.458277702;6.480178833;7.297010899
1;2;2009;148.5;8.328893661;4.129230499;2.549173832
2;2;2009;136;0;0;0
3;2;2009;138;3.236783504;0;0
4;2;2009;127.5;24.03948402;36.41374207;31.35912704
5;2;2009;135;17.49317932;1.557166815;6.719812393
6;2;2009;123;2.14573288;0;0
7;2;2009;131.5;2.727626801;1.637021303;2.548894405
8;2;2009;144.5;2.65489006;1.277675271;5.175027847
9;2;2009;143;22.58474922;10.18147469;14.05753899
10;2;2009;245.5;26.0033741;17.52810669;22.16765785
11;2;2009;251.5;0;0;0
12;2;2009;194;8.182880402;9.382927895;8.921131134
13;2;2009;194.5;0;0;0.695152998
14;2;2009;299.5;1.709312797;5.030846596;2.741992474
15;2;2009;330.5;4.61878109;4.911064625;22.36075401
16;2;2009;286;47.96986389;47.27398682;55.26466751
17;2;2009;354.5;3.018573761;0;7.608064651
18;2;2009;384.5;12.07429504;15.29217529;44.25807953
19;2;2009;419;17.23860168;22.23953629;28.46265411
20;2;2009;400;26.29432297;2.315786362;13.94168091
21;2;2009;326;0;1.637021303;6.256377697
22;2;2009;203.5;0;0;5.368126392
23;2;2009;179.5;0;3.513607025;0
24;2;2009;166;7.12819767;0;1.660643339
25;2;2009;169;0;0;0
26;2;2009;198;37.05935669;21.96004295;20.19805717
27;2;2009;220.5;19.56617546;45.3973999;10.73625278
28;2;2009;218;1.563839197;0;5.406745911
1;3;2009;178.5;8.510195732;13.37566376;5.94742012
2;3;2009;161.5;24.03948212;6.468231201;2.664753437
3;3;2009;149.5;7.892973423;1.509255409;6.50513792
4;3;2009;140;3.214148998;1.018747449;0
5;3;2009;132.5;0;0.037731387;0
6;3;2009;130.5;0;0;0
7;3;2009;124;11.71740341;1.509255409;2.486040115
8;3;2009;150.5;0;4.074989796;0
9;3;2009;143;16.15211678;1.358329892;10.98001099
10;3;2009;129.5;6.306241989;12.82867241;12.38876724
11;3;2009;209.5;0.244112581;6.867112637;5.303552628
12;3;2009;238.5;6.468983173;1.207404375;1.988831997
13;3;2009;213.5;34.90810013;38.03324127;21.21421051
14;3;2009;161.5;7.038578987;1.245135784;8.82544136
15;3;2009;156.5;22.62109756;102.5539169;21.33851051
16;3;2009;147;0.569596052;1.924300671;0.828680038
17;3;2009;161.5;0.610281408;3.056242466;0
18;3;2009;155.5;1.301933765;5.244662762;4.350570202
19;3;2009;171.5;15.09429359;6.716186523;2.237436056
20;3;2009;272.5;1.546046257;11.77219391;3.604758501
21;3;2009;201;2.5224967;0;8.576838493
22;3;2009;177;39.09870148;11.47034168;30.12251663
23;3;2009;159.5;5.980757713;4.225914955;6.132232189
24;3;2009;163;0;0;0.952982068
25;3;2009;171.5;10.0899868;1.320598483;2.196002007
26;3;2009;202;9.601760864;6.980306625;0
27;3;2009;192.5;34.21644592;3.546750069;32.81572723
28;3;2009;237;14.19921494;12.56455231;15.20627785
29;3;2009;210.5;8.665996552;0;23.07873917
30;3;2009;360;6.794466972;11.92311859;7.955327988
31;3;2009;421.5;1.09850657;14.67751026;7.292384148
1;4;2009;446.5;11.4326067;12.37589455;47.77340698
2;4;2009;423;7.079264641;28.82678032;22.58153152
3;4;2009;394.5;10.26076126;4.409049511;5.189084053
4;4;2009;355;1.608443737;3.464253187;1.339118361
5;4;2009;343.5;3.82698679;3.254298449;8.829811096
6;4;2009;371;21.2425499;9.395474434;29.5861454
7;4;2009;377.5;5.768211842;23.51493073;8.36948967
8;4;2009;449;3.60513258;3.254298449;0
9;4;2009;468.5;16.25082779;18.05610657;47.74794006
10;4;2009;531.5;29.6175499;34.79999542;49.58922577
11;4;2009;539;3.438741684;26.66425133;54.40168762
12;4;2009;517;0;0.839818954;3.93366003
13;4;2009;536.5;0;0;0
14;4;2009;505.5;0;0;0
15;4;2009;401;16.91638947;11.75746536;9.373828888
16;4;2009;347.5;29.06291389;16.58642387;27.99594498
17;4;2009;314.5;0.94288075;0;1.632050514
18;4;2009;294;0;0;0
19;4;2009;299;0;0;0
20;4;2009;292;0;0;2.594542027
21;4;2009;272.5;0;0;0
22;4;2009;253;0;0;0
23;4;2009;254;0;0;0
24;4;2009;233;0;0;0
25;4;2009;229;0;0;0
26;4;2009;224;0;0;0
27;4;2009;225;0;0;0
28;4;2009;221;0;0;0
29;4;2009;206.5;2.662251472;0;0
30;4;2009;202;0;0;0
1;5;2009;199.5;0;0;0
2;5;2009;197.5;0;0;0
3;5;2009;196.5;0;0;0
4;5;2009;194.5;0;0;0
5;5;2009;193;0;0;0
6;5;2009;187;0;0;0
7;5;2009;185;0;0;2.208716869
8;5;2009;180.5;0;0;0
9;5;2009;167.5;0;0;0
10;5;2009;160;0;0;0
11;5;2009;154;0;0;0
12;5;2009;153;0;0;0
13;5;2009;153;0;0.943731844;0
14;5;2009;151.5;3.537827969;0;8.53789711
15;5;2009;222;6.270495415;1.860499859;2.282959461
16;5;2009;205.5;27.3266716;9.329462051;25.39096451
17;5;2009;218.5;14.63928795;32.27562714;33.26067734
18;5;2009;178;0;0;0
19;5;2009;157.5;0;0;0
20;5;2009;153;0;0;0
21;5;2009;153;0;0;0
22;5;2009;153;0;0;0
23;5;2009;152;0;0;0
24;5;2009;150.5;0;0;0
25;5;2009;149.5;0;0;0
26;5;2009;149;0;0;0
27;5;2009;146.5;0;0;0
28;5;2009;142.5;0;0;0
29;5;2009;136;0;0;0
30;5;2009;132;0;0;0
31;5;2009;132;0;0;0
1;6;2009;120.5;0;0;0
2;6;2009;116.5;0;0;0
3;6;2009;118;0;0;0
4;6;2009;118;0;0;0
5;6;2009;118;0;0;1.117254019
6;6;2009;118;0;0;0
7;6;2009;117.5;0;0;0
8;6;2009;117;0;0;0
9;6;2009;117;0;0;0
10;6;2009;115;0;0;0
11;6;2009;114;0;0;0
12;6;2009;117.5;0;1.745207191;0
13;6;2009;117;0;0;0
14;6;2009;116;0;0;0
15;6;2009;117.5;0;0;0
16;6;2009;117.5;0;0;0
17;6;2009;126;0;0;0
18;6;2009;121;15.42873573;14.77338219;32.83485794
19;6;2009;114.5;0;0;0
20;6;2009;110.5;0;0;0
21;6;2009;109.5;0;0;0
22;6;2009;107;0;0;0
23;6;2009;106;0;0;0
24;6;2009;105;0;0;0
25;6;2009;105;0;3.003379822;0
26;6;2009;105;0;0;0
27;6;2009;104;0;0;0
28;6;2009;104;0;0;0
29;6;2009;104;0;0;0
30;6;2009;103;0;0;0
1;7;2009;103;0;0;0
2;7;2009;102.5;0;0;0
3;7;2009;102;0;0;0
4;7;2009;102;0;0;0
5;7;2009;101.5;0;1.169403315;0
6;7;2009;101;0;0;0
7;7;2009;101;0;0;0
8;7;2009;101;0;0;0
9;7;2009;100;0;0;0
10;7;2009;100;1.050325632;4.324072361;7.730139732
11;7;2009;100;0;0;0
12;7;2009;100;0;0;0
13;7;2009;100;0;3.861750126;0
14;7;2009;100;0;0;0
15;7;2009;100;0;0;0
16;7;2009;100;0;0;0
17;7;2009;100.5;0;0;0
18;7;2009;100;0;0;0
19;7;2009;100;0;0;0
20;7;2009;100;0;0;0
21;7;2009;100;0;0;0
22;7;2009;100;0;0;0
23;7;2009;100;0;0;0
24;7;2009;99.5;0;0;0
25;7;2009;98;0;0;0
26;7;2009;98;10.86609745;3.562600613;0
27;7;2009;98;0;0;0
28;7;2009;98;0;0;0
29;7;2009;98;0;0;0
30;7;2009;98;0;0;0
31;7;2009;98;0;0;0
1;8;2009;98;0;0;0
2;8;2009;96;0;0;0
3;8;2009;95.5;0;0;0
4;8;2009;91;0;0;0
5;8;2009;97;0;0;0
6;8;2009;88;0;0;0
7;8;2009;91.5;0;0;0
8;8;2009;95;0;0;0
9;8;2009;96.5;0;0;0
10;8;2009;95.5;0;0;0
11;8;2009;95;0;0;0
12;8;2009;96;0;0;0
13;8;2009;95;0;0;0
14;8;2009;96.5;0;0;0
15;8;2009;97;0;0;0
16;8;2009;96;0;0;0
17;8;2009;88.5;0;0;0
18;8;2009;95;0;0;0
19;8;2009;95;0;0;0
20;8;2009;95;0;0;0
21;8;2009;95;0;0;0
22;8;2009;95.5;26.83011436;4.336140156;14.02509403
23;8;2009;95;0;0;0
24;8;2009;95;0;0;0
25;8;2009;102;0;0;0
26;8;2009;94.5;10.46055031;22.8978653;4.45165062
27;8;2009;102.5;8.663890839;26.47327805;32.59757233
28;8;2009;95.5;0.99814415;0;0
29;8;2009;96;0;9.280862808;5.744065285
30;8;2009;93;0;0;0
31;8;2009;95;0;0;0
1;9;2009;95;0.039925765;0;0
2;9;2009;112.5;31.46150208;19.01815987;15.84404755
3;9;2009;93;0;1.216737032;0
4;9;2009;96;0;0;0
5;9;2009;93.5;0;0;0
6;9;2009;92;0;4.782059193;0
7;9;2009;93;0;0;0
8;9;2009;97.5;3.256399632;1.07525599;2.469357491
9;9;2009;96.5;2.876089811;0;0
10;9;2009;91;0;8.064419746;6.761336327
11;9;2009;96.5;15.45007038;1.301625609;8.966119766
12;9;2009;93.5;0;0;0
13;9;2009;94;0;0;0
14;9;2009;97;0;0;0
15;9;2009;92.5;0;0;0
16;9;2009;91;0;0;0
17;9;2009;91;0;0;0
18;9;2009;91;0;1.131848335;0
19;9;2009;91;0;0;0
20;9;2009;91.5;0;0;1.322870135
21;9;2009;91.5;3.731786013;1.414810538;5.438466072
22;9;2009;95.5;1.711392403;5.00842905;5.467863083
23;9;2009;96;20.20393753;30.70138931;26.5161972
24;9;2009;93.5;21.70140839;23.91029739;26.31041718
25;9;2009;93;0.950773537;0;0
26;9;2009;96;0;0;0
27;9;2009;93.5;0;0;0
28;9;2009;93;0;0;0
29;9;2009;92;0;0;0
30;9;2009;91.5;26.62165833;0;0
1;10;2009;91;0;0;0
2;10;2009;92;0;0;0
3;10;2009;92;0;0;0
4;10;2009;92;1.134215593;1.143121004;4.240584373
5;10;2009;92;2.509022474;0;1.184059143
6;10;2009;92;7.698919296;11.46210575;19.33045578
7;10;2009;92;3.058945417;3.367572784;7.930443764
8;10;2009;92;0.618663073;0;0.468116462
9;10;2009;93.5;0;3.182201624;5.424643517
10;10;2009;97;0;0.247161314;0.385507703
11;10;2009;97.5;0;0;0
12;10;2009;96;0;0;0
13;10;2009;98;0;0;0
14;10;2009;99.5;25.74325943;23.26405716;14.89711761
15;10;2009;98.5;5.911669731;0;1.927538395
16;10;2009;100;0.309331536;1.884604931;1.569566846
17;10;2009;111.5;7.286476135;5.870080948;2.120292187
18;10;2009;99;0;0;0
19;10;2009;100.5;4.158791065;2.100871086;2.808698654
20;10;2009;101;0;3.460258007;15.33769608
21;10;2009;107.5;0.549922764;0;2.808698654
22;10;2009;143.5;46.36536407;13.84103298;36.65076447
23;10;2009;138.5;0;0;0
24;10;2009;113.5;1.752878904;0.7723791;18.64204788
25;10;2009;106.5;20.45025253;31.08053398;6.388412476
26;10;2009;108;4.193161488;5.715604782;0
27;10;2009;117;0;0;0
28;10;2009;117;2.577763081;1.143121123;1.652175784
29;10;2009;122.5;2.81835413;29.31951141;28.44495773
30;10;2009;116;8.592542648;10.47345924;10.93189621
31;10;2009;114;0.824884176;1.01954031;3.359424114
1;11;2009;137;0;0;0
2;11;2009;139.5;0;0.370741963;5.039135933
3;11;2009;117.5;3.655408621;0;1.803794146
4;11;2009;127;10.24544144;11.77876186;13.95979691
5;11;2009;119.5;3.011850834;2.089359283;4.862401962
6;11;2009;142;3.629666328;0;2.771045923
7;11;2009;156;2.677200556;6.085258484;3.999717712
8;11;2009;152.5;11.24939156;11.64817715;7.581163406
9;11;2009;149;7.053394318;6.738183022;9.01897049
10;11;2009;140.5;0.437619328;1.149147511;0.67969054
11;11;2009;133;3.784120083;0.626807749;2.875613928
12;11;2009;127.5;4.916781902;0.078350969;1.908361912
13;11;2009;122;9.061295509;11.49147511;4.522556305
14;11;2009;131;0;0;0
15;11;2009;144;0;1.175264478;0.418271095
16;11;2009;119;7.980117798;35.23181534;12.36513901
17;11;2009;117;0;0;0
18;11;2009;115.5;13.66916943;5.040578842;0
19;11;2009;115.5;0;0;0
20;11;2009;114;0.437619328;3.865314484;0
21;11;2009;115;0.283165455;0;4.705549717
22;11;2009;118.5;1.132661819;0;0
23;11;2009;122.5;0;2.846751928;0
24;11;2009;111;8.160313606;1.149147511;5.489808083
25;11;2009;111.5;12.40779495;10.00280762;13.82908821
26;11;2009;125;3.114820004;6.529246807;1.437806845
27;11;2009;126;5.045493603;0.757392704;3.058607578
28;11;2009;119.5;0;1.984891057;0
29;11;2009;115.5;1.441569567;0.313403875;0.548980832
30;11;2009;147;0.56633091;9.140946388;0.836542189
1;12;2009;139.5;0;8.618606567;16.3387146
2;12;2009;133.5;3.629666328;0;3.633730412
3;12;2009;134;13.86826611;10.02823734;21.05336761
4;12;2009;154;0;49.67963409;37.51088333
5;12;2009;162.5;9.56007576;24.12651253;18.64601707
6;12;2009;165.5;28.26992607;32.35050964;27.92525482
7;12;2009;191.5;9.231833458;7.258934021;3.720449448
8;12;2009;233.5;5.457039356;0;0
9;12;2009;154.5;73.60848999;41.41368866;43.33229446
10;12;2009;315.5;32.00369263;12.50382805;13.96262741
